WAFER_ID,CLASS,STEP_ID,EQP_ID
W0091,CLASS_04,STEP_000,EQP_01
W0091,CLASS_04,STEP_001,EQP_09
W0091,CLASS_04,STEP_002,EQP_07
W0091,CLASS_04,STEP_003,EQP_05
W0091,CLASS_04,STEP_004,EQP_04
W0091,CLASS_04,STEP_005,EQP_03
W0091,CLASS_04,STEP_006,EQP_02
W0091,CLASS_04,STEP_007,EQP_02
W0091,CLASS_04,STEP_008,EQP_04
W0091,CLASS_04,STEP_009,EQP_00
W0091,CLASS_04,STEP_010,EQP_04
W0091,CLASS_04,STEP_011,EQP_04
W0091,CLASS_04,STEP_012,EQP_02
W0091,CLASS_04,STEP_013,EQP_04
W0091,CLASS_04,STEP_014,EQP_02
W0091,CLASS_04,STEP_015,EQP_08
W0091,CLASS_04,STEP_016,EQP_08
W0091,CLASS_04,STEP_017,EQP_09
W0091,CLASS_04,STEP_018,EQP_05
W0091,CLASS_04,STEP_019,EQP_06
W0092,CLASS_00,STEP_000,EQP_04
W0092,CLASS_00,STEP_001,EQP_08
W0092,CLASS_00,STEP_002,EQP_02
W0092,CLASS_00,STEP_003,EQP_07
W0092,CLASS_00,STEP_004,EQP_09
W0092,CLASS_00,STEP_005,EQP_02
W0092,CLASS_00,STEP_006,EQP_00
W0092,CLASS_00,STEP_007,EQP_07
W0092,CLASS_00,STEP_008,EQP_07
W0092,CLASS_00,STEP_009,EQP_06
W0092,CLASS_00,STEP_010,EQP_00
W0092,CLASS_00,STEP_011,EQP_03
W0092,CLASS_00,STEP_012,EQP_02
W0092,CLASS_00,STEP_013,EQP_08
W0092,CLASS_00,STEP_014,EQP_00
W0092,CLASS_00,STEP_015,EQP_05
W0092,CLASS_00,STEP_016,EQP_05
W0092,CLASS_00,STEP_017,EQP_02
W0092,CLASS_00,STEP_018,EQP_09
W0092,CLASS_00,STEP_019,EQP_05
W0093,CLASS_04,STEP_000,EQP_04
W0093,CLASS_04,STEP_001,EQP_02
W0093,CLASS_04,STEP_002,EQP_04
W0093,CLASS_04,STEP_003,EQP_05
W0093,CLASS_04,STEP_004,EQP_03
W0093,CLASS_04,STEP_005,EQP_04
W0093,CLASS_04,STEP_006,EQP_06
W0093,CLASS_04,STEP_007,EQP_02
W0093,CLASS_04,STEP_008,EQP_04
W0093,CLASS_04,STEP_009,EQP_03
W0093,CLASS_04,STEP_010,EQP_04
W0093,CLASS_04,STEP_011,EQP_08
W0093,CLASS_04,STEP_012,EQP_01
W0093,CLASS_04,STEP_013,EQP_06
W0093,CLASS_04,STEP_014,EQP_01
W0093,CLASS_04,STEP_015,EQP_00
W0093,CLASS_04,STEP_016,EQP_01
W0093,CLASS_04,STEP_017,EQP_07
W0093,CLASS_04,STEP_018,EQP_06
W0093,CLASS_04,STEP_019,EQP_04
W0094,CLASS_04,STEP_000,EQP_07
W0094,CLASS_04,STEP_001,EQP_04
W0094,CLASS_04,STEP_002,EQP_05
W0094,CLASS_04,STEP_003,EQP_05
W0094,CLASS_04,STEP_004,EQP_07
W0094,CLASS_04,STEP_005,EQP_01
W0094,CLASS_04,STEP_006,EQP_09
W0094,CLASS_04,STEP_007,EQP_02
W0094,CLASS_04,STEP_008,EQP_03
W0094,CLASS_04,STEP_009,EQP_05
W0094,CLASS_04,STEP_010,EQP_06
W0094,CLASS_04,STEP_011,EQP_01
W0094,CLASS_04,STEP_012,EQP_08
W0094,CLASS_04,STEP_013,EQP_09
W0094,CLASS_04,STEP_014,EQP_02
W0094,CLASS_04,STEP_015,EQP_03
W0094,CLASS_04,STEP_016,EQP_08
W0094,CLASS_04,STEP_017,EQP_04
W0094,CLASS_04,STEP_018,EQP_01
W0094,CLASS_04,STEP_019,EQP_05
W0095,CLASS_06,STEP_000,EQP_06
W0095,CLASS_06,STEP_001,EQP_01
W0095,CLASS_06,STEP_002,EQP_06
W0095,CLASS_06,STEP_003,EQP_02
W0095,CLASS_06,STEP_004,EQP_03
W0095,CLASS_06,STEP_005,EQP_08
W0095,CLASS_06,STEP_006,EQP_08
W0095,CLASS_06,STEP_007,EQP_04
W0095,CLASS_06,STEP_008,EQP_00
W0095,CLASS_06,STEP_009,EQP_04
W0095,CLASS_06,STEP_010,EQP_07
W0095,CLASS_06,STEP_011,EQP_03
W0095,CLASS_06,STEP_012,EQP_01
W0095,CLASS_06,STEP_013,EQP_07
W0095,CLASS_06,STEP_014,EQP_08
W0095,CLASS_06,STEP_015,EQP_08
W0095,CLASS_06,STEP_016,EQP_00
W0095,CLASS_06,STEP_017,EQP_02
W0095,CLASS_06,STEP_018,EQP_00
W0095,CLASS_06,STEP_019,EQP_08
W0096,CLASS_02,STEP_000,EQP_05
W0096,CLASS_02,STEP_001,EQP_09
W0096,CLASS_02,STEP_002,EQP_00
W0096,CLASS_02,STEP_003,EQP_01
W0096,CLASS_02,STEP_004,EQP_01
W0096,CLASS_02,STEP_005,EQP_05
W0096,CLASS_02,STEP_006,EQP_09
W0096,CLASS_02,STEP_007,EQP_08
W0096,CLASS_02,STEP_008,EQP_05
W0096,CLASS_02,STEP_009,EQP_04
W0096,CLASS_02,STEP_010,EQP_08
W0096,CLASS_02,STEP_011,EQP_02
W0096,CLASS_02,STEP_012,EQP_08
W0096,CLASS_02,STEP_013,EQP_08
W0096,CLASS_02,STEP_014,EQP_03
W0096,CLASS_02,STEP_015,EQP_04
W0096,CLASS_02,STEP_016,EQP_03
W0096,CLASS_02,STEP_017,EQP_07
W0096,CLASS_02,STEP_018,EQP_01
W0096,CLASS_02,STEP_019,EQP_06
W0097,CLASS_09,STEP_000,EQP_03
W0097,CLASS_09,STEP_001,EQP_07
W0097,CLASS_09,STEP_002,EQP_06
W0097,CLASS_09,STEP_003,EQP_08
W0097,CLASS_09,STEP_004,EQP_08
W0097,CLASS_09,STEP_005,EQP_09
W0097,CLASS_09,STEP_006,EQP_08
W0097,CLASS_09,STEP_007,EQP_07
W0097,CLASS_09,STEP_008,EQP_01
W0097,CLASS_09,STEP_009,EQP_03
W0097,CLASS_09,STEP_010,EQP_03
W0097,CLASS_09,STEP_011,EQP_00
W0097,CLASS_09,STEP_012,EQP_06
W0097,CLASS_09,STEP_013,EQP_03
W0097,CLASS_09,STEP_014,EQP_00
W0097,CLASS_09,STEP_015,EQP_08
W0097,CLASS_09,STEP_016,EQP_01
W0097,CLASS_09,STEP_017,EQP_08
W0097,CLASS_09,STEP_018,EQP_08
W0097,CLASS_09,STEP_019,EQP_06
W0098,CLASS_02,STEP_000,EQP_08
W0098,CLASS_02,STEP_001,EQP_06
W0098,CLASS_02,STEP_002,EQP_00
W0098,CLASS_02,STEP_003,EQP_01
W0098,CLASS_02,STEP_004,EQP_09
W0098,CLASS_02,STEP_005,EQP_07
W0098,CLASS_02,STEP_006,EQP_07
W0098,CLASS_02,STEP_007,EQP_08
W0098,CLASS_02,STEP_008,EQP_06
W0098,CLASS_02,STEP_009,EQP_08
W0098,CLASS_02,STEP_010,EQP_05
W0098,CLASS_02,STEP_011,EQP_07
W0098,CLASS_02,STEP_012,EQP_06
W0098,CLASS_02,STEP_013,EQP_06
W0098,CLASS_02,STEP_014,EQP_04
W0098,CLASS_02,STEP_015,EQP_00
W0098,CLASS_02,STEP_016,EQP_07
W0098,CLASS_02,STEP_017,EQP_07
W0098,CLASS_02,STEP_018,EQP_03
W0098,CLASS_02,STEP_019,EQP_07
W0099,CLASS_06,STEP_000,EQP_02
W0099,CLASS_06,STEP_001,EQP_05
W0099,CLASS_06,STEP_002,EQP_06
W0099,CLASS_06,STEP_003,EQP_02
W0099,CLASS_06,STEP_004,EQP_04
W0099,CLASS_06,STEP_005,EQP_08
W0099,CLASS_06,STEP_006,EQP_02
W0099,CLASS_06,STEP_007,EQP_04
W0099,CLASS_06,STEP_008,EQP_05
W0099,CLASS_06,STEP_009,EQP_00
W0099,CLASS_06,STEP_010,EQP_02
W0099,CLASS_06,STEP_011,EQP_09
W0099,CLASS_06,STEP_012,EQP_03
W0099,CLASS_06,STEP_013,EQP_09
W0099,CLASS_06,STEP_014,EQP_05
W0099,CLASS_06,STEP_015,EQP_06
W0099,CLASS_06,STEP_016,EQP_09
W0099,CLASS_06,STEP_017,EQP_02
W0099,CLASS_06,STEP_018,EQP_04
W0099,CLASS_06,STEP_019,EQP_07
W0100,CLASS_06,STEP_000,EQP_09
W0100,CLASS_06,STEP_001,EQP_06
W0100,CLASS_06,STEP_002,EQP_01
W0100,CLASS_06,STEP_003,EQP_04
W0100,CLASS_06,STEP_004,EQP_02
W0100,CLASS_06,STEP_005,EQP_07
W0100,CLASS_06,STEP_006,EQP_05
W0100,CLASS_06,STEP_007,EQP_04
W0100,CLASS_06,STEP_008,EQP_05
W0100,CLASS_06,STEP_009,EQP_05
W0100,CLASS_06,STEP_010,EQP_07
W0100,CLASS_06,STEP_011,EQP_01
W0100,CLASS_06,STEP_012,EQP_03
W0100,CLASS_06,STEP_013,EQP_02
W0100,CLASS_06,STEP_014,EQP_09
W0100,CLASS_06,STEP_015,EQP_03
W0100,CLASS_06,STEP_016,EQP_04
W0100,CLASS_06,STEP_017,EQP_01
W0100,CLASS_06,STEP_018,EQP_02
W0100,CLASS_06,STEP_019,EQP_05
W0101,CLASS_01,STEP_000,EQP_08
W0101,CLASS_01,STEP_001,EQP_08
W0101,CLASS_01,STEP_002,EQP_05
W0101,CLASS_01,STEP_003,EQP_08
W0101,CLASS_01,STEP_004,EQP_01
W0101,CLASS_01,STEP_005,EQP_00
W0101,CLASS_01,STEP_006,EQP_04
W0101,CLASS_01,STEP_007,EQP_03
W0101,CLASS_01,STEP_008,EQP_07
W0101,CLASS_01,STEP_009,EQP_01
W0101,CLASS_01,STEP_010,EQP_07
W0101,CLASS_01,STEP_011,EQP_08
W0101,CLASS_01,STEP_012,EQP_04
W0101,CLASS_01,STEP_013,EQP_00
W0101,CLASS_01,STEP_014,EQP_06
W0101,CLASS_01,STEP_015,EQP_08
W0101,CLASS_01,STEP_016,EQP_09
W0101,CLASS_01,STEP_017,EQP_06
W0101,CLASS_01,STEP_018,EQP_06
W0101,CLASS_01,STEP_019,EQP_03
W0102,CLASS_00,STEP_000,EQP_06
W0102,CLASS_00,STEP_001,EQP_04
W0102,CLASS_00,STEP_002,EQP_08
W0102,CLASS_00,STEP_003,EQP_02
W0102,CLASS_00,STEP_004,EQP_09
W0102,CLASS_00,STEP_005,EQP_09
W0102,CLASS_00,STEP_006,EQP_05
W0102,CLASS_00,STEP_007,EQP_09
W0102,CLASS_00,STEP_008,EQP_00
W0102,CLASS_00,STEP_009,EQP_02
W0102,CLASS_00,STEP_010,EQP_03
W0102,CLASS_00,STEP_011,EQP_09
W0102,CLASS_00,STEP_012,EQP_04
W0102,CLASS_00,STEP_013,EQP_08
W0102,CLASS_00,STEP_014,EQP_09
W0102,CLASS_00,STEP_015,EQP_08
W0102,CLASS_00,STEP_016,EQP_02
W0102,CLASS_00,STEP_017,EQP_06
W0102,CLASS_00,STEP_018,EQP_04
W0102,CLASS_00,STEP_019,EQP_04
W0103,CLASS_01,STEP_000,EQP_05
W0103,CLASS_01,STEP_001,EQP_07
W0103,CLASS_01,STEP_002,EQP_08
W0103,CLASS_01,STEP_003,EQP_06
W0103,CLASS_01,STEP_004,EQP_04
W0103,CLASS_01,STEP_005,EQP_02
W0103,CLASS_01,STEP_006,EQP_08
W0103,CLASS_01,STEP_007,EQP_00
W0103,CLASS_01,STEP_008,EQP_03
W0103,CLASS_01,STEP_009,EQP_04
W0103,CLASS_01,STEP_010,EQP_02
W0103,CLASS_01,STEP_011,EQP_02
W0103,CLASS_01,STEP_012,EQP_01
W0103,CLASS_01,STEP_013,EQP_08
W0103,CLASS_01,STEP_014,EQP_09
W0103,CLASS_01,STEP_015,EQP_00
W0103,CLASS_01,STEP_016,EQP_06
W0103,CLASS_01,STEP_017,EQP_03
W0103,CLASS_01,STEP_018,EQP_05
W0103,CLASS_01,STEP_019,EQP_07
W0104,CLASS_09,STEP_000,EQP_05
W0104,CLASS_09,STEP_001,EQP_08
W0104,CLASS_09,STEP_002,EQP_06
W0104,CLASS_09,STEP_003,EQP_08
W0104,CLASS_09,STEP_004,EQP_02
W0104,CLASS_09,STEP_005,EQP_01
W0104,CLASS_09,STEP_006,EQP_07
W0104,CLASS_09,STEP_007,EQP_07
W0104,CLASS_09,STEP_008,EQP_03
W0104,CLASS_09,STEP_009,EQP_05
W0104,CLASS_09,STEP_010,EQP_07
W0104,CLASS_09,STEP_011,EQP_00
W0104,CLASS_09,STEP_012,EQP_09
W0104,CLASS_09,STEP_013,EQP_09
W0104,CLASS_09,STEP_014,EQP_01
W0104,CLASS_09,STEP_015,EQP_04
W0104,CLASS_09,STEP_016,EQP_07
W0104,CLASS_09,STEP_017,EQP_00
W0104,CLASS_09,STEP_018,EQP_09
W0104,CLASS_09,STEP_019,EQP_04
W0105,CLASS_06,STEP_000,EQP_00
W0105,CLASS_06,STEP_001,EQP_09
W0105,CLASS_06,STEP_002,EQP_01
W0105,CLASS_06,STEP_003,EQP_02
W0105,CLASS_06,STEP_004,EQP_08
W0105,CLASS_06,STEP_005,EQP_04
W0105,CLASS_06,STEP_006,EQP_05
W0105,CLASS_06,STEP_007,EQP_04
W0105,CLASS_06,STEP_008,EQP_09
W0105,CLASS_06,STEP_009,EQP_05
W0105,CLASS_06,STEP_010,EQP_08
W0105,CLASS_06,STEP_011,EQP_00
W0105,CLASS_06,STEP_012,EQP_04
W0105,CLASS_06,STEP_013,EQP_01
W0105,CLASS_06,STEP_014,EQP_03
W0105,CLASS_06,STEP_015,EQP_03
W0105,CLASS_06,STEP_016,EQP_01
W0105,CLASS_06,STEP_017,EQP_06
W0105,CLASS_06,STEP_018,EQP_03
W0105,CLASS_06,STEP_019,EQP_06
W0106,CLASS_07,STEP_000,EQP_09
W0106,CLASS_07,STEP_001,EQP_00
W0106,CLASS_07,STEP_002,EQP_05
W0106,CLASS_07,STEP_003,EQP_00
W0106,CLASS_07,STEP_004,EQP_08
W0106,CLASS_07,STEP_005,EQP_06
W0106,CLASS_07,STEP_006,EQP_05
W0106,CLASS_07,STEP_007,EQP_05
W0106,CLASS_07,STEP_008,EQP_08
W0106,CLASS_07,STEP_009,EQP_02
W0106,CLASS_07,STEP_010,EQP_09
W0106,CLASS_07,STEP_011,EQP_06
W0106,CLASS_07,STEP_012,EQP_02
W0106,CLASS_07,STEP_013,EQP_03
W0106,CLASS_07,STEP_014,EQP_02
W0106,CLASS_07,STEP_015,EQP_03
W0106,CLASS_07,STEP_016,EQP_05
W0106,CLASS_07,STEP_017,EQP_09
W0106,CLASS_07,STEP_018,EQP_04
W0106,CLASS_07,STEP_019,EQP_05
W0107,CLASS_07,STEP_000,EQP_02
W0107,CLASS_07,STEP_001,EQP_00
W0107,CLASS_07,STEP_002,EQP_01
W0107,CLASS_07,STEP_003,EQP_00
W0107,CLASS_07,STEP_004,EQP_05
W0107,CLASS_07,STEP_005,EQP_01
W0107,CLASS_07,STEP_006,EQP_08
W0107,CLASS_07,STEP_007,EQP_05
W0107,CLASS_07,STEP_008,EQP_07
W0107,CLASS_07,STEP_009,EQP_08
W0107,CLASS_07,STEP_010,EQP_08
W0107,CLASS_07,STEP_011,EQP_07
W0107,CLASS_07,STEP_012,EQP_09
W0107,CLASS_07,STEP_013,EQP_01
W0107,CLASS_07,STEP_014,EQP_00
W0107,CLASS_07,STEP_015,EQP_06
W0107,CLASS_07,STEP_016,EQP_05
W0107,CLASS_07,STEP_017,EQP_05
W0107,CLASS_07,STEP_018,EQP_01
W0107,CLASS_07,STEP_019,EQP_07
W0108,CLASS_03,STEP_000,EQP_09
W0108,CLASS_03,STEP_001,EQP_07
W0108,CLASS_03,STEP_002,EQP_09
W0108,CLASS_03,STEP_003,EQP_09
W0108,CLASS_03,STEP_004,EQP_08
W0108,CLASS_03,STEP_005,EQP_04
W0108,CLASS_03,STEP_006,EQP_02
W0108,CLASS_03,STEP_007,EQP_01
W0108,CLASS_03,STEP_008,EQP_02
W0108,CLASS_03,STEP_009,EQP_07
W0108,CLASS_03,STEP_010,EQP_03
W0108,CLASS_03,STEP_011,EQP_04
W0108,CLASS_03,STEP_012,EQP_06
W0108,CLASS_03,STEP_013,EQP_08
W0108,CLASS_03,STEP_014,EQP_04
W0108,CLASS_03,STEP_015,EQP_02
W0108,CLASS_03,STEP_016,EQP_01
W0108,CLASS_03,STEP_017,EQP_06
W0108,CLASS_03,STEP_018,EQP_02
W0108,CLASS_03,STEP_019,EQP_07
W0109,CLASS_00,STEP_000,EQP_07
W0109,CLASS_00,STEP_001,EQP_03
W0109,CLASS_00,STEP_002,EQP_04
W0109,CLASS_00,STEP_003,EQP_07
W0109,CLASS_00,STEP_004,EQP_04
W0109,CLASS_00,STEP_005,EQP_02
W0109,CLASS_00,STEP_006,EQP_01
W0109,CLASS_00,STEP_007,EQP_09
W0109,CLASS_00,STEP_008,EQP_08
W0109,CLASS_00,STEP_009,EQP_09
W0109,CLASS_00,STEP_010,EQP_00
W0109,CLASS_00,STEP_011,EQP_08
W0109,CLASS_00,STEP_012,EQP_02
W0109,CLASS_00,STEP_013,EQP_07
W0109,CLASS_00,STEP_014,EQP_02
W0109,CLASS_00,STEP_015,EQP_07
W0109,CLASS_00,STEP_016,EQP_02
W0109,CLASS_00,STEP_017,EQP_01
W0109,CLASS_00,STEP_018,EQP_09
W0109,CLASS_00,STEP_019,EQP_02
W0110,CLASS_06,STEP_000,EQP_00
W0110,CLASS_06,STEP_001,EQP_02
W0110,CLASS_06,STEP_002,EQP_06
W0110,CLASS_06,STEP_003,EQP_02
W0110,CLASS_06,STEP_004,EQP_09
W0110,CLASS_06,STEP_005,EQP_06
W0110,CLASS_06,STEP_006,EQP_05
W0110,CLASS_06,STEP_007,EQP_05
W0110,CLASS_06,STEP_008,EQP_06
W0110,CLASS_06,STEP_009,EQP_06
W0110,CLASS_06,STEP_010,EQP_08
W0110,CLASS_06,STEP_011,EQP_01
W0110,CLASS_06,STEP_012,EQP_08
W0110,CLASS_06,STEP_013,EQP_04
W0110,CLASS_06,STEP_014,EQP_09
W0110,CLASS_06,STEP_015,EQP_05
W0110,CLASS_06,STEP_016,EQP_01
W0110,CLASS_06,STEP_017,EQP_04
W0110,CLASS_06,STEP_018,EQP_04
W0110,CLASS_06,STEP_019,EQP_04
W0111,CLASS_05,STEP_000,EQP_05
W0111,CLASS_05,STEP_001,EQP_01
W0111,CLASS_05,STEP_002,EQP_08
W0111,CLASS_05,STEP_003,EQP_04
W0111,CLASS_05,STEP_004,EQP_05
W0111,CLASS_05,STEP_005,EQP_05
W0111,CLASS_05,STEP_006,EQP_04
W0111,CLASS_05,STEP_007,EQP_03
W0111,CLASS_05,STEP_008,EQP_07
W0111,CLASS_05,STEP_009,EQP_09
W0111,CLASS_05,STEP_010,EQP_09
W0111,CLASS_05,STEP_011,EQP_07
W0111,CLASS_05,STEP_012,EQP_01
W0111,CLASS_05,STEP_013,EQP_05
W0111,CLASS_05,STEP_014,EQP_07
W0111,CLASS_05,STEP_015,EQP_04
W0111,CLASS_05,STEP_016,EQP_06
W0111,CLASS_05,STEP_017,EQP_01
W0111,CLASS_05,STEP_018,EQP_05
W0111,CLASS_05,STEP_019,EQP_08
W0112,CLASS_08,STEP_000,EQP_06
W0112,CLASS_08,STEP_001,EQP_02
W0112,CLASS_08,STEP_002,EQP_06
W0112,CLASS_08,STEP_003,EQP_03
W0112,CLASS_08,STEP_004,EQP_06
W0112,CLASS_08,STEP_005,EQP_07
W0112,CLASS_08,STEP_006,EQP_08
W0112,CLASS_08,STEP_007,EQP_01
W0112,CLASS_08,STEP_008,EQP_05
W0112,CLASS_08,STEP_009,EQP_06
W0112,CLASS_08,STEP_010,EQP_02
W0112,CLASS_08,STEP_011,EQP_04
W0112,CLASS_08,STEP_012,EQP_05
W0112,CLASS_08,STEP_013,EQP_07
W0112,CLASS_08,STEP_014,EQP_02
W0112,CLASS_08,STEP_015,EQP_09
W0112,CLASS_08,STEP_016,EQP_02
W0112,CLASS_08,STEP_017,EQP_07
W0112,CLASS_08,STEP_018,EQP_05
W0112,CLASS_08,STEP_019,EQP_08
W0113,CLASS_06,STEP_000,EQP_02
W0113,CLASS_06,STEP_001,EQP_05
W0113,CLASS_06,STEP_002,EQP_07
W0113,CLASS_06,STEP_003,EQP_02
W0113,CLASS_06,STEP_004,EQP_03
W0113,CLASS_06,STEP_005,EQP_09
W0113,CLASS_06,STEP_006,EQP_09
W0113,CLASS_06,STEP_007,EQP_04
W0113,CLASS_06,STEP_008,EQP_03
W0113,CLASS_06,STEP_009,EQP_04
W0113,CLASS_06,STEP_010,EQP_01
W0113,CLASS_06,STEP_011,EQP_03
W0113,CLASS_06,STEP_012,EQP_03
W0113,CLASS_06,STEP_013,EQP_07
W0113,CLASS_06,STEP_014,EQP_05
W0113,CLASS_06,STEP_015,EQP_08
W0113,CLASS_06,STEP_016,EQP_09
W0113,CLASS_06,STEP_017,EQP_07
W0113,CLASS_06,STEP_018,EQP_02
W0113,CLASS_06,STEP_019,EQP_01
W0114,CLASS_02,STEP_000,EQP_09
W0114,CLASS_02,STEP_001,EQP_09
W0114,CLASS_02,STEP_002,EQP_05
W0114,CLASS_02,STEP_003,EQP_01
W0114,CLASS_02,STEP_004,EQP_00
W0114,CLASS_02,STEP_005,EQP_05
W0114,CLASS_02,STEP_006,EQP_01
W0114,CLASS_02,STEP_007,EQP_03
W0114,CLASS_02,STEP_008,EQP_05
W0114,CLASS_02,STEP_009,EQP_00
W0114,CLASS_02,STEP_010,EQP_09
W0114,CLASS_02,STEP_011,EQP_04
W0114,CLASS_02,STEP_012,EQP_03
W0114,CLASS_02,STEP_013,EQP_03
W0114,CLASS_02,STEP_014,EQP_05
W0114,CLASS_02,STEP_015,EQP_03
W0114,CLASS_02,STEP_016,EQP_09
W0114,CLASS_02,STEP_017,EQP_07
W0114,CLASS_02,STEP_018,EQP_02
W0114,CLASS_02,STEP_019,EQP_08
W0115,CLASS_08,STEP_000,EQP_08
W0115,CLASS_08,STEP_001,EQP_02
W0115,CLASS_08,STEP_002,EQP_06
W0115,CLASS_08,STEP_003,EQP_03
W0115,CLASS_08,STEP_004,EQP_07
W0115,CLASS_08,STEP_005,EQP_03
W0115,CLASS_08,STEP_006,EQP_08
W0115,CLASS_08,STEP_007,EQP_05
W0115,CLASS_08,STEP_008,EQP_03
W0115,CLASS_08,STEP_009,EQP_09
W0115,CLASS_08,STEP_010,EQP_06
W0115,CLASS_08,STEP_011,EQP_09
W0115,CLASS_08,STEP_012,EQP_07
W0115,CLASS_08,STEP_013,EQP_07
W0115,CLASS_08,STEP_014,EQP_03
W0115,CLASS_08,STEP_015,EQP_00
W0115,CLASS_08,STEP_016,EQP_06
W0115,CLASS_08,STEP_017,EQP_04
W0115,CLASS_08,STEP_018,EQP_05
W0115,CLASS_08,STEP_019,EQP_05
W0116,CLASS_05,STEP_000,EQP_04
W0116,CLASS_05,STEP_001,EQP_09
W0116,CLASS_05,STEP_002,EQP_05
W0116,CLASS_05,STEP_003,EQP_04
W0116,CLASS_05,STEP_004,EQP_03
W0116,CLASS_05,STEP_005,EQP_07
W0116,CLASS_05,STEP_006,EQP_03
W0116,CLASS_05,STEP_007,EQP_03
W0116,CLASS_05,STEP_008,EQP_01
W0116,CLASS_05,STEP_009,EQP_02
W0116,CLASS_05,STEP_010,EQP_01
W0116,CLASS_05,STEP_011,EQP_01
W0116,CLASS_05,STEP_012,EQP_08
W0116,CLASS_05,STEP_013,EQP_00
W0116,CLASS_05,STEP_014,EQP_05
W0116,CLASS_05,STEP_015,EQP_04
W0116,CLASS_05,STEP_016,EQP_09
W0116,CLASS_05,STEP_017,EQP_03
W0116,CLASS_05,STEP_018,EQP_05
W0116,CLASS_05,STEP_019,EQP_01
W0117,CLASS_04,STEP_000,EQP_05
W0117,CLASS_04,STEP_001,EQP_07
W0117,CLASS_04,STEP_002,EQP_02
W0117,CLASS_04,STEP_003,EQP_05
W0117,CLASS_04,STEP_004,EQP_08
W0117,CLASS_04,STEP_005,EQP_05
W0117,CLASS_04,STEP_006,EQP_09
W0117,CLASS_04,STEP_007,EQP_02
W0117,CLASS_04,STEP_008,EQP_01
W0117,CLASS_04,STEP_009,EQP_02
W0117,CLASS_04,STEP_010,EQP_04
W0117,CLASS_04,STEP_011,EQP_08
W0117,CLASS_04,STEP_012,EQP_09
W0117,CLASS_04,STEP_013,EQP_05
W0117,CLASS_04,STEP_014,EQP_00
W0117,CLASS_04,STEP_015,EQP_02
W0117,CLASS_04,STEP_016,EQP_00
W0117,CLASS_04,STEP_017,EQP_02
W0117,CLASS_04,STEP_018,EQP_00
W0117,CLASS_04,STEP_019,EQP_05
W0118,CLASS_02,STEP_000,EQP_01
W0118,CLASS_02,STEP_001,EQP_09
W0118,CLASS_02,STEP_002,EQP_02
W0118,CLASS_02,STEP_003,EQP_01
W0118,CLASS_02,STEP_004,EQP_01
W0118,CLASS_02,STEP_005,EQP_04
W0118,CLASS_02,STEP_006,EQP_05
W0118,CLASS_02,STEP_007,EQP_05
W0118,CLASS_02,STEP_008,EQP_07
W0118,CLASS_02,STEP_009,EQP_07
W0118,CLASS_02,STEP_010,EQP_06
W0118,CLASS_02,STEP_011,EQP_08
W0118,CLASS_02,STEP_012,EQP_00
W0118,CLASS_02,STEP_013,EQP_02
W0118,CLASS_02,STEP_014,EQP_06
W0118,CLASS_02,STEP_015,EQP_08
W0118,CLASS_02,STEP_016,EQP_02
W0118,CLASS_02,STEP_017,EQP_04
W0118,CLASS_02,STEP_018,EQP_01
W0118,CLASS_02,STEP_019,EQP_05
W0119,CLASS_08,STEP_000,EQP_05
W0119,CLASS_08,STEP_001,EQP_06
W0119,CLASS_08,STEP_002,EQP_00
W0119,CLASS_08,STEP_003,EQP_03
W0119,CLASS_08,STEP_004,EQP_07
W0119,CLASS_08,STEP_005,EQP_07
W0119,CLASS_08,STEP_006,EQP_06
W0119,CLASS_08,STEP_007,EQP_04
W0119,CLASS_08,STEP_008,EQP_04
W0119,CLASS_08,STEP_009,EQP_03
W0119,CLASS_08,STEP_010,EQP_08
W0119,CLASS_08,STEP_011,EQP_08
W0119,CLASS_08,STEP_012,EQP_04
W0119,CLASS_08,STEP_013,EQP_01
W0119,CLASS_08,STEP_014,EQP_09
W0119,CLASS_08,STEP_015,EQP_01
W0119,CLASS_08,STEP_016,EQP_05
W0119,CLASS_08,STEP_017,EQP_00
W0119,CLASS_08,STEP_018,EQP_01
W0119,CLASS_08,STEP_019,EQP_09
